def,ID pers,ID,ID loan,п1,п2,п3,п4,п5,п6,п7,п8,п9,п10,п11,п12,п13,п14,п15,п16,п17,п18,п19,п20,п21,п22,п23,п24,п25,п26,п27,п28,п29,п30,п31,п32,п33,п34,п35,п36,п37,п38,п39,п40,п41,п42,п43,п44,п45,п46,п47,п48,п49,п50,п51,п52,п53,п54,п55,п56,п57,п58,п59,п60,п61,п62,п63,п64,п65,п66,
0,517511,52.101022.001,52-101022-1-1,Потенциальный клиент,Нет,Нет,22,2600,2600,60,60,40,1,бе,за,1,р,б,14,1,0,сс,п,с,74,р,Нет,Нет,Нет,0,1,633.77,633.77,450.65,450.65,р,9.1,1000,дз,1018.19,891.9,1000,Да,52000,10.10.2022,,зн,628,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2600,Нет,Да,101,
0,1054M6,86.101022.001,86-131022-1-1,Потенциальный клиент,Нет,Нет,22,7000,7000,60,60,35,1,бе,ос,1,с,б,12,2,0,сс,п,р,94,пп,Нет,Нет,Нет,0,1,1027.54,1027.54,922.06,922.06,р,24.22,2000,дф,1859.98,1290.3,1859.98,Да,86000,10.10.2022,,,,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7000,Нет,Да,70,
0,1054M9,57.101022.002,57-101022-1-2,Потенциальный клиент,Нет,Нет,22,18000,18000,60,60,39,1,бе,но,1,с,б,8,1,0,в,п,ро,74,пн,Нет,Нет,Нет,0,2,3690.16,3690.16,3572.43,3572.43,и,20.28,4514.51,р,4423.98,1611.1,4504.93,Да,57000,10.10.2022,,,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,18000,Нет,Да,74,
0,351341,69.101022.001,69-101022-1-1,VIP,Нет,Нет,22,35000,15000,36,36,47,2,бе,нв,1,с,б,26,0,0,с,п,п,116,у,Нет,Нет,Нет,0,6,5008.5,5008.5,5036.92,5036.92,и,18.41,5774.73,дз,0,874.4,5774.73,Да,69000,10.10.2022,,дк,689,Нет,Нет,Нет,Нет,22,,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,15000,Нет,Да,,
0,522422,84.101022.001,84-101022-1-2,Массовый сегмент,Да,Нет,22,2500,2500,36,36,40,2,бе,нв,1,р,р,0,1,0,в,п,с,116,т,Нет,Нет,Нет,0,0,843.34,843.34,760.8,760.8,р,21.53,1522.69,ду,1480.63,1120.1,1522.69,Да,84000,10.10.2022,,,645,Нет,Да,Нет,Нет,22,,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,2500,Нет,Да,97,
0,1054OK,76.101022.003,76-101022-1-2,Потенциальный клиент,Нет,Нет,22,4500,3600,60,60,30,1,бе,за,1,с,б,2,0,0,сс,п,р,28,о,Нет,Нет,Нет,0,1,313.77,313.77,271.13,271.13,р,39.96,870,дф,851.72,866.6,851.72,Да,76000,10.10.2022,,,573,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Да,Нет,,Да,Да,3600,Нет,Да,18,
0,1054OI,76.101022.004,76-101022-1-1,Потенциальный клиент,Нет,Нет,22,4000,3600,60,60,26,2,бе,ос,1,с,б,2,0,0,в,п,с,36,о,Нет,Нет,Нет,0,1,263.77,263.77,237.77,237.77,р,39.89,810,дф,795.22,866.6,795.22,Да,76000,10.10.2022,,зн,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3600,Нет,Да,18,
0,097822,94.101022.002,94-131022-1-1,Массовый сегмент,Да,Нет,22,16000,16000,60,60,42,1,бе,за,1,с,б,18,2,0,сс,п,р,147,бу,Нет,Нет,Нет,0,1,1453.24,1453.24,1306.48,1306.48,р,37.78,2377.04,ду,2286.85,1388,2377.04,Да,94000,13.10.2022,,,998,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,16000,Нет,Да,146,
0,1054O4,65.101022.001,65-101022-1-2,Потенциальный клиент,Нет,Нет,22,6000,6000,60,60,43,1,бе,за,1,с,б,21,1,0,в,п,п,31,у,Нет,Нет,Нет,0,0,2004.63,2004.63,2004.63,2004.63,и,8.22,2553.98,дз,0,874.4,2553.98,Да,65000,10.10.2022,,,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,6000,Нет,Да,,
0,743041,51.101022.001,51-101022-1-1,Массовый сегмент,Нет,Нет,22,2490,1700,41,41,59,2,бе,нв,1,с,б,34,0,0,в,,нп,0,,Нет,Да,Нет,0,0,243.38,243.38,212.4,212.4,н,39.66,838.61,дз,0,0,838.61,Да,51000,10.10.2022,,сб,,Нет,Нет,Нет,Да,0,22,41,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1700,Нет,Да,,
0,102S7Q,62.101022.002,62-101022-1-2,Массовый сегмент,Нет,Нет,22,35000,35000,60,60,40,1,бе,но,1,р,н,0,2,0,в,п,с,41,т,Нет,Нет,Нет,0,18,9602.02,9602.02,9587.94,9587.94,р,39.5,15034.48,дз,8498.4,1120.1,15034.48,Да,62000,10.10.2022,,дк,863,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,35000,Нет,Да,41,
0,1021MX,79.101022.001,79-101022-1-1,Потенциальный клиент,Нет,Нет,22,6000,6000,60,60,38,2,бе,нв,1,с,н,0,1,0,в,п,пр,60,у,Да,Нет,Нет,0,3,870.65,870.65,617.56,617.56,р,36.7,1680,дф,1511.75,874.4,1511.75,Да,79000,10.10.2022,,,501,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Да,Нет,,Да,Да,6000,Нет,Да,47,
0,529683,65.101022.002,65-101022-1-3,Потенциальный клиент,Нет,Нет,22,40000,40000,60,60,41,1,бе,ос,1,с,б,19,1,0,в,п,п,65,т,Нет,Нет,Нет,0,0,6636.58,6636.58,4614.98,4614.98,и,37.67,7039.81,р,0,1120.1,6039.81,Да,65000,10.10.2022,,,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,40000,Нет,Да,,
0,102QJB,74.101022.001,74-171022-1-3,Массовый сегмент,Нет,Нет,22,15000,10200,60,60,32,2,бе,нв,1,р,р,0,1,0,с,п,с,14,ит,Нет,Нет,Нет,0,0,1827.65,1827.65,1310.63,1310.63,р,39.88,2500,дз,3274.2,4116.1,2500,Да,74000,10.10.2022,,,611,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,10200,Нет,Да,14,
0,095M1Y,52.101022.003,52-101022-1-3,Массовый сегмент,Да,Нет,22,5200,5200,60,60,34,1,бе,нв,1,с,б,6,2,0,в,п,с,28,пп,Нет,Нет,Нет,0,2,2203.75,2203.75,2203.06,2203.06,р,6.22,2936.21,дз,2253.96,1290.3,2936.21,Да,52000,10.10.2022,,дк,430,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,5200,Нет,Да,28,
0,1054QY,94.101022.003,94-101022-1-1,Потенциальный клиент,Нет,Нет,22,25000,7700,60,60,36,2,бе,нв,1,с,б,2,0,0,в,п,с,7,б,Нет,Нет,Нет,0,1,2662.18,2662.18,1052.35,1052.35,р,39.91,3528.41,р,0,1897.6,1912.33,Да,94000,10.10.2022,,б,665,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7700,Нет,Да,7,
1,1054SC,53.101022.002,53-101022-1-1,Потенциальный клиент,Нет,Нет,22,34000,34000,60,60,35,1,бе,ос,1,с,б,4,2,0,сс,п,с,198,пп,Нет,Нет,Нет,0,0,2267.54,2267.54,2267.54,2267.54,р,39.67,3000,дз,4068.49,1290.3,3000,Да,53000,10.10.2022,,,,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,34000,Нет,Да,160,
0,243460,55.101022.004,55-101022-1-1,Потенциальный клиент,Нет,Нет,22,10570,9200,60,60,41,2,бе,нв,1,а,р,0,1,0,в,п,пр,80,сх,Нет,Нет,Нет,0,0,850.65,850.65,732.37,732.37,р,39.95,1600,дф,1598.32,919.2,1598.32,Да,55000,10.10.2022,,зн,,Нет,Нет,Нет,Нет,0,22,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,9200,Нет,Да,80,
0,797693,71.101022.002,71-101022-1-1,Потенциальный клиент,Нет,Нет,22,9000,8600,60,60,26,2,бе,нв,1,р,н,0,0,0,в,п,с,6,сх,Нет,Нет,Нет,0,1,433.77,433.77,393.42,393.42,р,39.62,800,р,0,919.2,759.65,Да,71000,10.10.2022,,,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,8600,Нет,Да,6,
0,103F0O,78.101022.003,78-101022-1-1,Массовый сегмент,Да,Нет,22,5000,5000,60,60,30,1,бе,нв,1,р,н,0,0,0,сс,п,р,6,у,Нет,Нет,Нет,0,3,1150,1150,1150,1150,р,11.54,1516.23,дз,0,874.4,1516.23,Да,78000,10.10.2022,,,180,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,5000,Нет,Да,6,
0,1054S1,51.101022.002,51-101022-1-2,Потенциальный клиент,Нет,Нет,22,8000,8000,60,60,34,2,бе,нв,1,р,р,0,1,0,сс,п,с,44,у,Нет,Нет,Нет,0,1,300.65,300.65,301.28,301.28,р,36.6,900,дз,1174.46,874.4,900,Да,51000,10.10.2022,,зн,,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,8000,Нет,Да,44,
0,211164,67.101022.002,67-101022-1-1,Массовый сегмент,Нет,Нет,22,3900,3900,60,60,49,2,бе,нв,1,с,р,0,0,0,в,п,пр,67,сх,Нет,Нет,Нет,0,1,660.48,660.48,661.62,661.62,р,39.77,1480,дз,1552.61,919.2,1480,Да,67000,10.10.2022,,зн,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3900,Нет,Да,67,
1,097IP6,01.101022.002,84-101022-1-3,Потенциальный клиент,Нет,Нет,22,2900,2900,20,20,38,1,ро,нв,1,р,б,6,0,0,в,п,р,98,р,Нет,Нет,Нет,0,0,933.77,933.77,899.52,899.52,р,22.38,1400,дф,1375.48,891.9,1375.48,Да,84000,10.10.2022,,,250,Нет,Нет,Нет,Да,22,,20,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2900,Нет,Да,97,
0,534385,76.101022.006,76-101022-1-4,Массовый сегмент,Нет,Нет,22,4100,4100,60,60,60,1,бе,нв,1,с,б,37,0,0,в,п,с,38,сх,Нет,Нет,Нет,0,10,911.77,911.77,559.18,559.18,р,36.64,1600,дф,1234.07,919.2,1234.07,Да,76000,10.10.2022,,,861,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,4100,Нет,Да,38,
0,1056CN,74.101022.003,74-131022-1-2,Потенциальный клиент,Нет,Нет,22,17000,17000,60,60,43,1,бе,за,1,с,б,18,2,0,сс,п,с,78,бу,Нет,Нет,Нет,0,2,1428.54,1428.54,1591.95,1591.95,р,30.82,2500,дз,2752.43,1388,2500,Да,74000,13.10.2022,,,586,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,17000,Нет,Да,78,
0,096WMU,69.101022.003,69-101022-1-2,Массовый сегмент,Нет,Нет,22,30000,15000,60,60,26,2,бе,нв,1,с,б,1,1,0,с,п,п,16,у,Нет,Нет,Нет,0,0,5388.66,5388.66,5044.91,5044.91,и,16.73,6088.01,дз,3.42,874.4,6088.01,Да,69000,10.10.2022,,зн,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,15000,Нет,Да,24,
0,173400,01.101022.004,52-101022-1-4,Массовый сегмент,Да,Нет,22,5100,4400,60,60,33,1,бе,ос,1,р,н,0,1,1,сс,п,р,25,пп,Нет,Нет,Нет,0,3,660.65,660.65,474.36,474.36,р,39.81,1440,ду,935.25,1290.3,1444.94,Да,52000,10.10.2022,,дк,129,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,4400,Нет,Да,25,
0,1054VM,54.101022.005,54-101022-1-2,Потенциальный клиент,Нет,Нет,22,4000,4000,60,60,53,2,бе,нв,1,с,б,31,0,0,в,п,с,234,бу,Нет,Нет,Нет,0,1,733.77,733.77,733.77,733.77,р,12.73,1100,дз,1314.82,1388,1100,Да,54000,10.10.2022,,,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,4000,Нет,Да,45,
0,1055L3,76.101022.007,76-171022-1-2,Потенциальный клиент,Нет,Нет,22,9600,9600,60,60,38,2,бе,нв,1,р,б,15,1,0,в,п,с,15,пп,Нет,Нет,Нет,0,1,871.65,871.65,871.67,871.67,р,39.72,1800,дз,1853.66,1290.3,1800,Да,76000,14.10.2022,,ре,375,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,9600,Нет,Да,16,
0,1055KQ,79.101022.004,79-121022-1-1,Потенциальный клиент,Нет,Нет,22,10500,10500,60,60,40,2,бе,нв,1,р,н,0,0,0,в,п,с,6,у,Нет,Нет,Нет,0,0,723.77,723.77,732.58,732.58,р,39.06,1200,дф,1200,874.4,1200,Да,79000,10.10.2022,,,708,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,10500,Нет,Да,6,
0,097WSD,75.101022.002,75-111022-1-1,Массовый сегмент,Да,Нет,22,14000,14000,60,60,25,2,бе,нв,1,р,б,2,0,0,в,п,с,64,зо,Нет,Нет,Нет,0,0,1423.62,1423.62,1423.62,1423.62,р,27.38,1789.85,ду,1902.23,1094.2,1789.85,Да,75000,11.10.2022,,зн,784,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,14000,Нет,Да,62,
0,330370,58.111022.001,58-111022-1-1,Потенциальный клиент,Нет,Нет,22,25000,10000,60,60,41,1,бе,за,2,р,б,13,2,0,в,п,пр,71,у,Нет,Нет,Нет,0,1,2167.54,2167.54,1995.62,1995.62,р,12.83,2900,дф,2728.08,874.4,2728.08,Да,58000,11.10.2022,,кц,916,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,10000,Нет,Да,71,
0,114213,66.111022.001,66-111022-1-1,Массовый сегмент,Да,Нет,22,2000,2000,60,60,54,1,бе,нв,1,с,б,31,0,0,в,п,с,48,у,Нет,Нет,Нет,0,6,577.35,577.35,579.97,579.97,р,29.2,1237.58,дз,1205.02,874.4,1237.58,Да,66000,11.10.2022,,дк,810,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,2000,Нет,Да,47,
0,523007,51.111022.003,51-131022-1-3,Массовый сегмент,Нет,Нет,22,3000,3000,60,60,37,2,бе,нв,1,с,б,17,1,0,в,п,с,114,зо,Нет,Нет,Нет,0,0,960.24,960.24,1008.68,1008.68,р,36.82,2258.59,дз,0,1094.2,2300,Да,51000,13.10.2022,,дк,,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3000,Нет,Да,58,
0,1055CK,71.111022.001,71-111022-1-1,Потенциальный клиент,Нет,Нет,22,19000,5000,60,60,38,1,бе,но,1,р,б,0,1,1,с,п,п,92,у,Нет,Нет,Нет,0,1,1440.32,1440.32,847.82,847.82,и,38.57,1989.67,дз,120.4,874.4,1989.67,Да,71000,11.10.2022,,зн,,Нет,Нет,Нет,Да,22,,60,Нет,Да,Нет,Нет,Нет,Нет,Нет,,Да,Да,5000,Нет,Да,45,
0,10546O,84.111022.001,84-111022-1-1,Потенциальный клиент,Нет,Нет,22,5000,5000,60,60,55,2,бе,нв,1,с,в,0,0,0,в,п,с,398,пн,Нет,Нет,Нет,0,0,1633.77,1633.77,1502.92,1502.92,р,9.36,2000,дф,1869.15,1611.1,1869.15,Да,84000,11.10.2022,,,,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,5000,Нет,Да,237,
0,1055KP,69.111022.001,69-121022-1-1,Потенциальный клиент,Нет,Нет,22,22300,22300,60,60,37,1,бе,нв,1,с,б,12,4,0,сс,п,р,152,сх,Нет,Нет,Нет,0,2,866.37,866.37,866.37,866.37,р,39.72,1965.06,дз,1316.7,919.2,1965.06,Да,69000,11.10.2022,,,320,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,22300,Нет,Да,150,
0,10546N,65.111022.001,65-111022-1-1,Потенциальный клиент,Нет,Нет,22,3000,3000,60,60,55,1,бе,за,1,с,б,33,0,0,с,п,р,37,сх,Нет,Нет,Нет,0,0,233.77,233.77,224.15,224.15,р,17.79,600,дф,590.38,919.2,590.38,Да,65000,11.10.2022,,,,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3000,Нет,Да,28,
0,221928,93.111022.002,93-111022-1-1,Массовый сегмент,Нет,Нет,22,3000,3000,60,60,38,1,бе,за,1,с,б,10,1,0,сс,п,п,221,у,Нет,Нет,Нет,0,1,1853.48,1853.48,1021.05,1021.05,и,26.48,2492.83,дз,0,874.4,2492.83,Да,93000,11.10.2022,,,503,Нет,Нет,Нет,Нет,0,22,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3000,Нет,Да,,
0,397853,66.111022.002,66-111022-1-2,Потенциальный клиент,Нет,Нет,22,15000,10000,60,60,33,1,бе,за,1,р,б,11,2,0,с,п,р,116,бу,Нет,Нет,Нет,0,0,897.54,897.54,849.46,849.46,р,31.56,1800,дз,1860.88,1388,1800,Да,66000,11.10.2022,,зн,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,10000,Нет,Да,116,
0,10545O,86.111022.001,86-111022-1-1,Потенциальный клиент,Нет,Нет,22,10000,10000,60,60,35,1,бе,ос,1,р,н,0,0,0,с,п,р,124,сх,Нет,Нет,Нет,0,1,523.77,523.77,523.77,523.77,р,39.33,890,дз,894.36,919.2,890,Да,86000,11.10.2022,,,,Нет,Нет,Нет,Да,22,,60,Нет,Да,Нет,Нет,Нет,Нет,Нет,,Да,Да,10000,Нет,Да,134,
0,097FX7,84.111022.002,84-111022-1-2,Массовый сегмент,Да,Нет,22,3500,3500,24,24,47,2,бе,нв,1,с,р,0,0,0,с,п,р,364,зо,Нет,Нет,Нет,0,0,1006.03,1006.03,1006.03,1006.03,р,15.3,1372.26,ду,1062.58,1094.2,1372.26,Да,84000,11.10.2022,,,,Нет,Нет,Нет,Нет,22,,24,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,3500,Нет,Да,237,
0,0915D8,78.111022.002,78-111022-1-1,Массовый сегмент,Нет,Нет,22,12500,12500,60,60,34,1,бе,но,1,р,р,0,2,0,в,п,ро,4,пп,Нет,Нет,Нет,0,2,4883.14,4883.14,2398.81,2398.81,р,28.29,6575.6,р,0,1290.3,3756.62,Да,78000,11.10.2022,,,561,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,12500,Нет,Да,4,
0,216885,93.111022.005,93-111022-1-2,Потенциальный клиент,Нет,Нет,22,18500,7000,60,60,51,2,бе,нв,1,с,б,30,0,0,сс,п,с,380,о,Нет,Нет,Нет,0,0,1633.77,1633.77,830.71,830.71,р,38.89,2000,дф,1557.66,866.6,1557.66,Да,93000,11.10.2022,,зн,,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7000,Нет,Да,99,
0,1055AF,83.111022.002,83-111022-1-2,Потенциальный клиент,Нет,Нет,22,6000,5000,60,60,46,2,бе,нв,1,р,б,24,0,0,сс,п,р,65,т,Нет,Нет,Нет,0,0,433.77,433.77,433.77,433.77,р,21.88,800,дз,1057.86,1120.1,800,Нет,83000,11.10.2022,,,963,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Да,Нет,,Да,Да,5000,Нет,Да,52,
0,093R63,78.111022.003,78-121022-1-1,Массовый сегмент,Да,Нет,22,4700,4600,12,12,24,1,бе,от,1,о,н,0,0,0,в,п,с,34,пп,Нет,Нет,Нет,0,1,1012.32,1012.32,1009.24,1009.24,р,39.42,1498.55,ду,2583.29,1290.3,1498.55,Да,78000,11.10.2022,,,,Нет,Нет,Нет,Да,22,,12,Нет,Да,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,4600,Нет,Да,33,
0,1055B3,98.111022.002,98-111022-1-1,Потенциальный клиент,Нет,Нет,22,3000,3000,60,60,47,2,бе,нв,1,с,б,15,0,0,в,п,с,10,пп,Нет,Нет,Нет,0,0,533.77,533.77,349.58,349.58,р,25.01,1000,дф,814.56,1290.3,814.56,Да,98000,11.10.2022,,зн,324,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3000,Нет,Да,10,
0,1055CX,71.111022.004,71-111022-1-3,Потенциальный клиент,Нет,Нет,22,5000,1500,60,60,46,1,бе,нв,1,р,н,0,0,0,в,п,вп,170,у,Нет,Нет,Нет,0,0,183.77,183.77,55.17,55.17,р,12.46,550,дф,421.4,874.4,421.4,Да,71000,11.10.2022,,ксб,836,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Да,Нет,,Да,Да,1500,Нет,Да,168,
0,474247,71.111022.005,71-111022-1-2,Потенциальный клиент,Нет,Нет,22,7000,6700,15,15,61,2,бе,нв,1,с,б,42,0,0,сс,п,с,117,пп,Нет,Нет,Нет,0,0,1676.04,1676.04,1635.85,1635.85,р,39.86,2382.27,дз,1539.45,1290.3,2382.27,Да,71000,11.10.2022,,дк,,Нет,Нет,Нет,Да,22,,15,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,6700,Нет,Да,117,
0,1055A8,54.111022.001,54-111022-1-1,Потенциальный клиент,Нет,Нет,22,1500,1500,24,24,57,1,бе,за,1,р,б,35,0,0,с,п,р,19,т,Нет,Нет,Нет,0,0,458.77,458.77,214.5,214.5,р,25.06,900,дф,654.79,1120.1,654.79,Да,54000,11.10.2022,,зн,,Нет,Нет,Нет,Да,22,,24,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1500,Нет,Да,18,
0,1055DG,67.111022.002,67-111022-1-1,Потенциальный клиент,Нет,Нет,22,2200,1300,6,6,62,2,бе,нв,1,с,в,0,0,0,сс,п,р,232,у,Нет,Нет,Нет,0,0,933.77,933.77,756.83,756.83,р,39.13,1450,дз,1052.74,874.4,1450,Да,67000,11.10.2022,,зн,,Нет,Нет,Нет,Да,22,,6,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1300,Нет,Да,141,
0,1055CP,56.111022.001,56-111022-1-1,Потенциальный клиент,Нет,Нет,22,2600,2600,60,60,34,1,бе,но,1,о,б,0,0,0,в,п,с,115,ит,Нет,Нет,Нет,0,4,353.77,353.77,209.98,209.98,п,35.65,870,дф,753.96,4116.1,753.96,Да,56000,11.10.2022,,,138,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2600,Нет,Да,115,
0,1055GB,79.111022.001,79-111022-1-1,Потенциальный клиент,Нет,Нет,22,6000,5000,36,36,23,1,бе,ос,1,р,н,0,0,0,в,п,с,11,б,Нет,Нет,Нет,0,0,983.77,983.77,983.77,983.77,р,17.08,1350,дз,1370.68,1897.6,1350,Нет,79000,11.10.2022,,,,Нет,Нет,Нет,Нет,22,,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,5000,Нет,Да,11,
0,720076,01.111022.001,53-111022-1-1,Массовый сегмент,Да,Нет,22,6270,6270,60,60,48,2,бе,нв,2,с,р,0,1,0,в,п,с,216,пп,Нет,Нет,Нет,0,0,1078.96,1078.96,1081.2,1081.2,р,20.2,1768.31,ду,1597.21,1290.3,1768.31,Да,53000,11.10.2022,,дк,848,Нет,Да,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,6270,Нет,Да,216,
1,1055NQ,69.121022.001,69-121022-1-2,Потенциальный клиент,Нет,Нет,22,9000,9000,60,60,42,1,бе,нв,1,с,н,0,0,0,сс,п,р,341,сх,Нет,Нет,Нет,0,0,533.77,533.77,533.77,533.77,р,35,900,дз,957.61,919.2,900,Да,69000,12.10.2022,,,828,Нет,Нет,Нет,Нет,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,9000,Нет,Да,29,
0,489956,78.121022.001,78-121022-1-2,VIP,Да,Нет,22,70000,14700,60,60,29,1,бе,за,1,р,б,4,1,0,в,п,ро,34,т,Да,Нет,Нет,0,10,10130.68,10130.68,7083.57,7083.57,р,40,11930.03,р,1699.96,1120.1,11863.36,Да,78000,12.10.2022,,,666,Нет,Нет,Нет,Да,22,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,14700,Нет,Да,34,
